"","gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","neg_logPval","donorName","meta_p_value","max_log2FC","count","adjusted_meta_p_value"
"14161","PTPRB",0.00286680553181502,4.42093071394246,0.01,0,1,2.54260176618296,"AIDA054",0.000262838569856781,4.42093071394246,5,0.00105011447485233
"14164","PTPRE",0.758005664388856,0.56240482495787,0.188,0.186,1,0.120327548980569,"AIDA099",2.4529898866307e-23,-2.88593476425888,102,1.46136684958571e-21
"14166","PTPRG-AS1",0.00536355366170552,-4.33277210645616,0,0.01,1,2.27054736995608,"AIDA161",0.00536355366170552,-4.33277210645616,1,0.0113622649938762
"14167","PTPRJ",0.50464641321085,-0.119568951977548,0.122,0.151,1,0.29701280916051,"AIDA002",0.000225381815527441,1.50031331038337,92,0.000923184009312465
"14168","PTPRK",0.187718886603596,-0.936752721196755,0.042,0.065,1,0.726492030335041,"AIDA052",0.00194752590417456,-2.62920443193157,112,0.00512283987837221
"14169","PTPRM",0.225467120861373,0.472818564627717,0.099,0.075,1,0.64691678092381,"AIDA039",2.17981102789764e-10,-4.21124980779407,120,4.22957157713883e-09
"14172","PTPRO",0.16942915380007,0.648121572726555,0.056,0.032,1,0.771011858201818,"AIDA045",0.00319718711323589,3.22551953638039,107,0.00760957876028691
"14173","PTPRR",0.0780001711085007,-3.1063422132162,0,0.01,1,1.10790444459931,"AIDA076",0.0264802055737801,3.16490263974811,4,0.0413019123124748
"14174","PTPRS",0.933893185982818,0.426901179128063,0.011,0.01,1,0.0297027933534252,"AIDA090",0.00076647110615916,4.28376129955057,32,0.00248322361867397
"14175","PTRH1",0.247321771240554,0.478757471554315,0.062,0.043,1,0.606737651881863,"AIDA145",0.000831144937006484,2.62108824205549,117,0.00264913850095277
"14176","PTRH2",0.793879340080016,-0.326421982819899,0.043,0.046,1,0.10024549999036,"AIDA087",0.0103530875832254,-4.78696058991346,106,0.0193243747445447
"14177","PTRHD1",0.31831066544206,0.279938895013252,0.255,0.225,1,0.497148809493878,"AIDA117",9.01998926978477e-08,2.23715446171335,86,1.11355140028312e-06
"14182","PTX3",0.996302322097978,-1.10463895228193,0.018,0.018,1,0.0016088574635815,"AIDA079",0.00611814368156782,5.90730309735935,81,0.012617780760176
"14183","PUDP",0.181533880727571,0.625280740909299,0.082,0.032,1,0.741042308149402,"AIDA062",0.0147995208953187,2.02731658987309,107,0.0257304298582511
"14185","PUM1",0.28667914480063,0.456727587469208,0.258,0.212,1,0.542603899754756,"AIDA149",0.00817479772511682,-1.81058870432777,77,0.0159676733778029
"14187","PUM3",0.849834863934925,-0.214468141212844,0.167,0.162,1,0.070665456226062,"AIDA140",0.0274265858563706,-2.01794813101024,97,0.0425260521384875
"14189","PURB",0.276974102417864,-0.112407625544124,0.174,0.206,1,0.557560836360879,"AIDA095",0.000234015418378175,1.95897582546763,110,0.000950553454008597
"14190","PUS1",0.780274251668302,-0.662036946836259,0.047,0.057,1,0.107752724165942,"AIDA188",0.0268335562875775,1.93796071239841,94,0.0417527563928352
"14196","PVALB",0.0832734740016457,1.90772922850635,0.012,0.002,1,1.07949331707253,"AIDA187",0.00911164288168241,-3.50707633294236,21,0.0174519629316739
"14197","PVR",0.414967479065331,0.468236171601767,0.03,0.021,1,0.381985937543071,"AIDA051",0.000701996614434405,2.93409890164561,104,0.00230919967122519
"14198","PVRIG",0.0212852661051174,-2.45061709991467,0.005,0.035,1,1.67192091597021,"AIDA178",0.0206988546651669,-2.45061709991467,121,0.0338681662802047
"14199","PVT1",0.337249240103942,-0.480796828169756,0.082,0.105,1,0.472049020215099,"AIDA011",0.0068681154043117,2.0825215208266,107,0.0138435340084218
"14200","PWP1",0.63742443510512,0.312909915328704,0.268,0.236,1,0.195571292246167,"AIDA010",0.00765694084997453,2.42960403491547,102,0.0151298168879556
"14202","PWWP2A",0.251309483039575,0.820090886357336,0.101,0.056,1,0.599791123209832,"AIDA096",0.000162981954223298,-1.68629951329929,106,0.000714779705138243
"14205","PXDC1",0.740581957892573,-0.40142026329617,0.009,0.011,1,0.130426872469053,"AIDA093",0.000300891131838636,3.44754116267033,36,0.00117116086700269
"14206","PXDN",0.0241722818441765,-3.85477472438021,0,0.014,1,1.61668235060358,"AIDA084",0.000355895917304535,-4.67646336524771,5,0.00134084546325657
"14211","PXN-AS1",0.135913345344912,0.529003868172461,0.083,0.056,1,0.866737897755367,"AIDA081",0.000764969414263411,-3.49009163865207,114,0.0024795955339876
"14212","PXT1",0.0171828631288642,-3.32302620345331,0,0.031,1,1.76490446929025,"AIDA112",0.0169828165051194,-3.32302620345331,24,0.0287566838743781
"14214","PYCARD",0.0863017400311082,0.167153918713969,0.354,0.289,1,1.06398044787355,"AIDA162",1.43388672252948e-19,-1.91649653903231,106,6.3629948158535e-18
"14216","PYCR1",0.376302538686164,0.44049093397271,0.011,0,1,0.42446285174744,"AIDA084",0.0133581548359019,3.49787872427208,21,0.0237003838213301
"14217","PYCR2",0.300187689942643,-0.319685810540648,0.463,0.504,1,0.522607121218659,"AIDA016",0.00147545733166693,2.03226142031285,91,0.00416208865887683
"14218","PYCR3",0.120478802897046,-1.07321345437538,0.012,0.025,1,0.919089356364076,"AIDA095",0.00532157074754162,-3.65538578293953,112,0.0113622649938762
"14220","PYGL",0.470105402386903,0.574904357546975,0.065,0.053,1,0.327804757930361,"AIDA089",6.41962226073547e-09,-2.15675587689479,114,9.90187341737036e-08
"14221","PYGM",0.441488132248928,-1.02038829723633,0.008,0.015,1,0.355080966306292,"AIDA123",0.00240930953292627,3.39544743792989,95,0.00608054916581639
"14223","PYHIN1",0.18584813886643,0.196382941353661,0.204,0.168,1,0.73084178368898,"AIDA145",2.55179083204261e-34,2.93786453890446,115,2.84065355422984e-32
"14224","PYM1",0.695605827769612,-0.130157755602668,0.1,0.108,1,0.157636788144912,"AIDA035",0.00171232263442641,2.2580172791829,96,0.0046169906216278
"14226","PYROXD2",0.148581961423676,-0.514089667978194,0.029,0.053,1,0.828033912847892,"AIDA123",0.00975941692234912,-4.82878480430063,118,0.0184442375886965
"14228","PZP",0.0167198102076774,3.71876055357288,0.01,0,1,1.77676865669522,"AIDA100",0.00543483253611653,3.71876055357288,5,0.0114832942121568
"14232","QPCT",0.461900774274391,0.49624145365252,0.052,0.04,1,0.335451309754289,"AIDA162",7.64515328312735e-06,-2.40153159194756,111,5.62656709892723e-05
"14234","QPRT",0.381627475604793,0.898201881639572,0.013,0.005,1,0.418360365430226,"AIDA076",0.00858144943894366,-3.77047533393371,63,0.016602961219591
"14236","QRICH2",0.308154428122237,1.35223077162052,0.011,0.003,1,0.511231587156947,"AIDA102",0.00013002450149992,4.28047322191854,17,0.000595021685158549
"14239","QSOX1",0.217553842678346,0.763188652504898,0.124,0.097,1,0.662433241310531,"AIDA093",0.000428923164800968,-4.10993945615305,119,0.0015606746681897
"14240","QSOX2",0.755435151997015,0.166481610651342,0.042,0.039,1,0.121802810396581,"AIDA018",0.0015460669220949,-2.41901168793286,114,0.00431441479864357
"14241","QTRT1",0.719922093555333,0.121730589900275,0.185,0.168,1,0.142714498248802,"AIDA163",0.00024569781417066,-1.60631309711876,95,0.000990801425063917
"14249","RAB11A",0.221597680929807,-0.198639779592298,0.326,0.371,1,0.654434788910476,"AIDA012",0.00650283636217916,-2.16546367650059,80,0.0132456874918039
"14250","RAB11B",0.00988125944080288,0.368610877938506,0.473,0.37,1,2.00518769778769,"AIDA011",2.07096592465894e-06,6.01074210174726,78,1.81160696804135e-05
"14252","RAB11FIP1",0.0613794728933241,-1.1374290309074,0.085,0.14,1,1.211976845466,"AIDA057",1.24797562214716e-10,-2.80099368114748,108,2.50895903973673e-09
"14255","RAB11FIP4",0.146606177804303,0.337334096785313,0.138,0.102,1,0.833847728673136,"AIDA105",0.0190337824975779,1.80975977451201,107,0.0315625737857776
"14256","RAB11FIP5",0.14798659067733,0.740796203351822,0.08,0.053,1,0.829777635001507,"AIDA079",6.09469225865346e-07,-2.77314398935208,124,6.16462616255597e-06
"14258","RAB13",0.158493243995457,-1.35409262568129,0.013,0.026,1,0.799989245484256,"AIDA155",7.29708489028862e-05,-2.72144957015564,117,0.000371645779732582
"14262","RAB19",0.580975438920743,0.183920544640089,0.011,0.008,1,0.235842227276897,"AIDA067",0.0173935944524338,-3.39230121786067,26,0.0293092823741772
"14264","RAB1B",0.0614656298316661,-0.268719676425568,0.369,0.414,1,1.21136766385103,"AIDA036",1.34689884478911e-10,-1.67278928977768,86,2.69670466550222e-09
"14265","RAB20",0.245361161076451,0.649740408417499,0.032,0.02,1,0.610194181890657,"AIDA034",9.08335183193107e-08,2.79449553646103,115,1.11995428504968e-06
"14267","RAB22A",0.106417113904439,0.30826773401999,0.27,0.226,1,0.972988523576799,"AIDA068",0.000231658008819551,-2.47831287921514,106,0.000942353240721169
"14268","RAB23",0.70854732273572,0.479838339707615,0.007,0.011,1,0.149631138618131,"AIDA045",0.0234773130211799,-3.04666605897234,23,0.0376398267603988
"14269","RAB24",0.0778977145371837,0.407139045069993,0.375,0.272,1,1.10847528402769,"AIDA030",1.13794526751866e-09,-2.97372013927659,97,1.97051660058053e-08
"14270","RAB25",0.41580576580894,-0.39186180304423,0.011,0.022,1,0.381109492778372,"AIDA136",0.00445910533850703,3.45529963832706,19,0.00986798035890667
"14271","RAB26",0.0104554941877569,-4.14517715451466,0,0.016,1,1.98065543506596,"AIDA062",0.0269605107470577,-4.14517715451466,2,0.0419067828822653
"14272","RAB27A",0.0222648883984649,-0.521502346221685,0.171,0.223,1,1.65237947740464,"AIDA168",0.000288929517548656,-1.88780131830645,100,0.00113368904368653
"14275","RAB29",0.116932790550892,0.549048413389414,0.331,0.278,1,0.932063685943272,"AIDA025",8.53812394110981e-10,-3.43730234587919,101,1.52178584169039e-08
"14278","RAB30",0.0748096591472918,0.500930056000422,0.117,0.071,1,1.12604232401333,"AIDA073",0.00408495023703159,3.71478989953132,103,0.00922868091935665
"14280","RAB31",0.268729549552194,0.161063419172074,0.167,0.131,1,0.570684575837528,"AIDA014",4.3093688998298e-32,2.92282290692809,111,4.26146271764388e-30
"14281","RAB32",0.967277553119643,-0.404700579401091,0.093,0.089,1,0.0144488904540797,"AIDA191",6.24828724705733e-25,-4.63359440063054,121,4.0305590682094e-23
"14283","RAB33B",0.334614410210406,-0.741432861747272,0.042,0.062,1,0.475455360026034,"AIDA030",0.0129056147408307,-2.49840091491146,113,0.0230549546782322
"14284","RAB34",0.0507296362781717,-1.36471227662831,0.03,0.074,1,1.29473825148014,"AIDA057",8.6091963258224e-06,2.31639711024252,113,6.23246947689878e-05
"14285","RAB35",0.684265728350615,-0.168307331104706,0.101,0.109,1,0.16477521122529,"AIDA051",0.0114872148879919,-2.01265126382916,111,0.0209162138701963
"14286","RAB36",0.0879449206811634,2.70177123593852,0.018,0,1,1.05578923845602,"AIDA173",0.0204461389255386,2.70177123593852,10,0.0334940491429884
"14287","RAB37",0.905124595055849,0.163414038447899,0.222,0.225,1,0.0432916338105625,"AIDA076",7.06715918307725e-07,2.19171028558585,105,7.04582026845076e-06
"14288","RAB38",0.000337528510819479,-3.04429972472188,0.002,0.023,1,3.47168953670375,"AIDA099",2.51272628043956e-05,-4.33844156940446,4,0.000154466458407204
"14289","RAB39A",0.14673387916456,-1.79691505765943,0.003,0.013,1,0.833469600979509,"AIDA145",0.000455595337339082,4.04943748768229,26,0.00163759827750436
"14292","RAB3D",0.74389942288815,0.190575018007288,0.04,0.034,1,0.128485778214039,"AIDA093",7.71833253462216e-10,-2.97803384919223,113,1.38965652594246e-08
"14294","RAB3GAP2",0.783601700549169,-0.172421971397438,0.102,0.109,1,0.105904630183275,"AIDA093",0.00994717565460061,-2.60351867494405,105,0.0187137546042757
"14295","RAB3IL1",0.0104554941877569,-4.23751030179247,0,0.016,1,1.98065543506596,"AIDA062",0.0104554941877569,-4.23751030179247,1,0.0193468353221592
"14297","RAB40AL",0.00158705889394631,-5.36257319950452,0,0.013,1,2.79940695677299,"AIDA098",0.00367042439280197,-5.36257319950452,2,0.00847399118229143
"14299","RAB40C",0.174464604814501,-0.621395636890511,0.021,0.04,1,0.758292668951008,"AIDA166",0.0310511257545418,-1.77526693973784,112,0.0471699142876036
"14300","RAB43",0.726938046103718,-0.233271926486701,0.106,0.122,1,0.138502600670272,"AIDA023",0.00012859108949358,1.72955495510424,113,0.000589847660566149
"14301","RAB44",0.0359003171710024,1.48044273614174,0.021,0.007,1,1.44490171451339,"AIDA060",0.00588104618257114,-3.30995104135008,84,0.0122342133418589
"14302","RAB4A",0.242050407610233,-0.422582052148994,0.217,0.269,1,0.616094181675328,"AIDA026",0.000148622380294127,2.26162776132795,89,0.000664214863617778
"14303","RAB4B",0.695929798076209,0.198250984537182,0.062,0.055,1,0.157434567639185,"AIDA181",0.00775333439948619,-2.74624316539066,89,0.0152877234247359
"14308","RAB6A",0.152745505872545,0.488077959430926,0.347,0.254,1,0.816031558849515,"AIDA062",0.00652956503307073,2.14858199182945,97,0.0132896015969315
"14309","RAB6B",0.0328523982292353,-3.07254713942326,0,0.012,1,1.48343292139473,"AIDA119",0.0107187750105379,-3.25067315711157,24,0.0197543127851187
"14310","RAB6C",0.0104554941877569,-4.14197848602454,0,0.016,1,1.98065543506596,"AIDA062",0.0104554941877569,-4.14197848602454,1,0.0193468353221592
"14312","RAB7B",0.0215919713810021,3.2171607628113,0.011,0,1,1.66570770408516,"AIDA090",0.0215919713810021,3.2171607628113,1,0.0350849273895489
"14313","RAB8A",0.0891559522852733,-0.308873497379261,0.214,0.263,1,1.04984965688173,"AIDA024",4.54262940339525e-05,1.74526906890234,108,0.000250622949327508
"14315","RAB9A",0.208575142132268,-0.373663086634865,0.111,0.141,1,0.680737451796695,"AIDA129",1.435521623165e-07,1.58790332666035,115,1.7031301303823e-06
"14316","RAB9B",0.00102811370984463,-4.50064782185556,0,0.015,1,2.98795884951677,"AIDA016",5.1785750223484e-06,5.2748679573608,5,4.02248086165746e-05
"14317","RABAC1",0.160886916389734,-0.194681000963635,0.458,0.503,1,0.793479272064901,"AIDA135",6.19536803683689e-05,1.60865917275073,60,0.000324087287183614
"14318","RABEP1",7.85943808883964e-05,0.858963525949911,0.256,0.144,1,4.10460850276971,"AIDA039",0.00057009230167027,-1.65086482303274,97,0.00196253191886173
"14319","RABEP2",0.943489375495921,0.131536631575539,0.095,0.093,1,0.0252629860019368,"AIDA080",0.0331250414361055,2.6155840013924,111,0.0498000410724473
"14320","RABEPK",0.0931871818251248,0.438997583765765,0.105,0.067,1,1.03064382203945,"AIDA004",0.00677042486160958,2.63392846658516,108,0.0136834367391863
"14321","RABGAP1",0.299816669328697,-0.321137134399781,0.088,0.107,1,0.523144224735848,"AIDA121",0.000965998316365489,-1.95075847908132,109,0.00298045822000572
"14323","RABGAP1L-DT",0.400903037751955,1.60127875238334,0.012,0.006,1,0.396960652968951,"AIDA181",0.00100704178355078,3.35663594459424,72,0.00307446810615149
"14324","RABGAP1L-IT1",0.181027303849789,1.79490222155356,0.015,0,1,0.742255916749572,"AIDA026",0.000912215378690155,-5.33993019264727,9,0.00285797166166981
"14325","RABGEF1",0.296076061211444,-0.525315757437769,0.054,0.079,1,0.528596705424136,"AIDA163",5.87303946050718e-05,-2.07354258923951,107,0.000310220148366274
"14327","RABGGTB",0.471710540661387,0.116762267510871,0.285,0.258,1,0.326324419069267,"AIDA079",0.000829632435238319,-1.95667848103684,93,0.00264691606139497
"14328","RABIF",0.199786717535552,-0.415704294382756,0.116,0.178,1,0.699433388446201,"AIDA015",0.00319434509673089,2.45413346025404,107,0.0076037435031054
"14329","RABL2A",0.0435677325893878,2.22475584872808,0.042,0.009,1,1.36083504161441,"AIDA149",0.0279063422448224,-3.29997925236778,113,0.0431189287175909
"14331","RABL3",0.619169899485838,0.405629568540447,0.064,0.055,1,0.208190164736264,"AIDA076",0.0289814649791078,-2.62195604538118,119,0.0445434255824851
"14335","RAC3",0.116761598601915,1.74926714719296,0.013,0.003,1,0.932699967647386,"AIDA089",0.00108624476657126,-3.7616370131718,17,0.0032615805020923
"14339","RAD17",0.394231105668458,-0.221625215799041,0.052,0.066,1,0.404249111951025,"AIDA035",3.24615146195596e-05,4.05164245557952,106,0.000191457089404675
"14346","RAD50",0.412962943859653,-0.117225797108496,0.145,0.168,1,0.384088916864896,"AIDA081",0.00160171469512194,1.621163153137,101,0.00440471541158533
"14347","RAD51",0.102461436929712,2.05924812154683,0.01,0.002,1,0.989439557826563,"AIDA054",5.9110566900354e-05,3.87569933694432,7,0.000311815042996425
"14349","RAD51AP1",0.308982392851907,0.972275386828807,0.011,0,1,0.510066267840943,"AIDA161",0.0332632385308924,3.41928271648171,38,0.0499769512432758
"14350","RAD51B",0.901630724651413,0.122543569307431,0.063,0.066,1,0.044971297362114,"AIDA085",0.00576678965989056,-2.33452248495675,108,0.0120428714649019
"14351","RAD51C",0.0828487989658767,0.603450002901238,0.152,0.109,1,1.08171378303551,"AIDA050",0.000898050119495259,-6.21112272597701,104,0.00282312641243943
"14353","RAD52",0.409226361899345,-0.921026433313767,0.019,0.028,1,0.388036397299443,"AIDA142",0.0288700923860737,-3.75107865535754,118,0.0443952568811031
"14355","RAD54L",0.0562914352035746,3.4987899964414,0.013,0.002,1,1.24955767844857,"AIDA125",0.0134425577381088,3.4987899964414,2,0.0238154299105217
"14357","RAD9A",0.0322967248604931,0.877622584575289,0.095,0.057,1,1.49084151627982,"AIDA177",0.00862678860759922,2.22129033079604,114,0.0166790858341247
"14358","RAD9B",0.0722057487167583,2.58433902222365,0.012,0.002,1,1.14142822436142,"AIDA025",0.0117950873310988,2.58433902222365,9,0.0213729045016404
"14360","RAE1",0.393434551207312,-0.286213027681798,0.019,0.031,1,0.405127503237789,"AIDA009",0.00922274546106916,-1.8235400104186,111,0.0176179941485672
"14361","RAF1",0.130229532702295,0.307189937415305,0.235,0.194,1,0.885290517801299,"AIDA021",0.000267722009420769,1.91573686824984,90,0.00106681187394773
"14362","RAI1",0.657388436585049,0.191160711352989,0.047,0.029,1,0.182177939395667,"AIDA188",0.00598901530437374,2.94411249335069,121,0.0124158781679797
"14363","RAI14",0.0664625308361676,-2.00951628920923,0.004,0.022,1,1.17742312518107,"AIDA128",0.0052018938544018,-4.54231713829533,9,0.0111753522471991
"14364","RAI2",0.550320541858164,0.42253325597893,0.011,0.005,1,0.259384275941987,"AIDA128",0.0205339961255727,-3.18848873264598,9,0.0336210101296254
"14366","RALB",0.101113735939755,1.25628060002523,0.09,0.043,1,0.995189843047685,"AIDA173",0.000751124156683771,-2.36681107732645,115,0.00244570444532117
"14367","RALBP1",0.0895173616918656,-0.760231716152468,0.333,0.484,1,1.04809272607252,"AIDA146",4.89180282000628e-09,-2.18047374425052,86,7.64825126296488e-08
"14369","RALGAPA2",0.791571614615006,-0.205650910765977,0.126,0.128,1,0.101509787781834,"AIDA014",0.000338477332142568,2.68885637073213,104,0.00128836985296392
"14372","RALGPS1",0.404843510605176,0.897921816961203,0.012,0.006,1,0.392712817807959,"AIDA181",0.000136098407640846,-5.4359446904725,115,0.000617163193494256
"14373","RALGPS2",0.651899721422324,-0.745954238422733,0.073,0.084,1,0.185819204547745,"AIDA057",2.55567239804411e-06,2.62915629436026,115,2.18460087697663e-05
"14376","RAMAC",0.0944265586440206,-0.639929275445814,0.174,0.228,1,1.02490583779606,"AIDA030",0.00950918785970577,1.95921265925437,93,0.0180677351696994
"14377","RAMACL",0.181631783011517,1.61695595008773,0.017,0,1,0.740808153729209,"AIDA122",0.00342210894474153,3.5082587799014,46,0.00802915865982293
"14379","RAMP2-AS1",0.00158705889394631,-3.76228384725457,0,0.013,1,2.79940695677299,"AIDA098",0.00158705889394631,-3.76228384725457,1,0.00437058161054114
"14380","RAMP3",0.000207791278174275,-5.08741232665564,0,0.019,1,3.68237268546161,"AIDA096",0.000393892633769597,-5.08741232665564,3,0.00145661017434805
"14382","RANBP1",0.503738271703295,-0.132080164615099,0.362,0.379,1,0.297795052203362,"AIDA052",4.9085266013813e-10,1.84384102529715,99,9.08963942219668e-09
"14383","RANBP10",0.218432544529557,0.813884881339997,0.082,0.054,1,0.660682655085267,"AIDA128",0.0277922436979678,1.77647629449899,116,0.0429835423531368
"14384","RANBP17",0.164404397424297,-2.24261174353534,0,0.012,1,0.784086570302261,"AIDA124",0.0136550317990997,-4.86328931740195,7,0.024126036139875
"14389","RANGAP1",0.37392765077385,-0.24670083917119,0.116,0.135,1,0.427212418947161,"AIDA158",0.0031013444727249,-2.24258426414471,108,0.0074442202652974
"14390","RANGRF",0.177824396123963,0.363051094389205,0.173,0.136,1,0.750008657453539,"AIDA055",0.00195573883952939,-2.44207535273051,95,0.00514027905192553
"14391","RAP1A",0.616763640790875,0.120107435820881,0.511,0.519,1,0.209881236561057,"AIDA080",7.83311351896256e-05,1.8564914841547,74,0.000394613096619885
"14393","RAP1GAP2",0.83043874759635,0.172690832384868,0.12,0.116,1,0.0806923951956554,"AIDA087",0.000795311870888407,1.89584186890417,97,0.00256090422426067
"14395","RAP2A",0.379052581626459,0.601495570977967,0.051,0.029,1,0.421300541149962,"AIDA122",1.93969252552282e-07,-2.25302977939485,118,2.21495604277315e-06
"14399","RAPGEF1",0.444988395977429,0.104670486117562,0.185,0.165,1,0.351651314027335,"AIDA105",0.00013817159643386,1.8635129500019,103,0.000624964214099842
"14400","RAPGEF2",0.746099997817802,0.245208170666262,0.045,0.04,1,0.127202961280629,"AIDA076",0.0305704514730185,2.32049275728412,114,0.0465413383202465
"14401","RAPGEF3",0.00163586809493487,5.13812299368769,0.014,0,1,2.78625171774991,"AIDA002",0.00163586809493487,5.13812299368769,1,0.00444902224730228
"14405","RAPGEFL1",0.124050250925561,2.33856313796065,0.01,0,1,0.90640235291151,"AIDA008",0.00531561734340771,2.92353278550982,25,0.0113622649938762
"14407","RAPSN",0.42146472849917,0.689000484466615,0.019,0,1,0.375238764714531,"AIDA188",0.0029399164549504,4.90950883165652,6,0.00714299232463068
"14408","RARA",0.818461824081434,0.162454932173127,0.232,0.231,1,0.0870015727913601,"AIDA111",3.95843128151996e-07,-2.567118769829,103,4.18416710772058e-06
"14409","RARA-AS1",0.690139759228798,-0.221737929022773,0.087,0.101,1,0.161062951993687,"AIDA098",0.00788326251970637,4.04373507685253,120,0.0154874785343283
"14416","RASA2-IT1",0.397779092670339,1.4641631771992,0.024,0,1,0.400358047195798,"AIDA172",0.00581341588856685,-3.75374851300209,7,0.0121253913196114
"14418","RASA4",0.611098087253535,0.16946580362452,0.105,0.09,1,0.213889075626492,"AIDA013",1.29244724083585e-05,-4.7235166461521,95,8.8158839981524e-05
"14421","RASAL2",0.660777278390124,-0.246154236260145,0.008,0.014,1,0.179944899161412,"AIDA149",0.00603891300635979,-4.82090606971152,2,0.0125006975110929
"14425","RASEF",0.473648309471317,1.03260941620633,0.014,0.008,1,0.324544008424428,"AIDA131",0.00684060913841375,3.47247809067839,18,0.0137980851755475
"14426","RASGEF1A",0.454992924239273,-0.507992798974844,0.012,0.02,1,0.341995357162081,"AIDA180",0.000698340192610987,-3.56147932285892,107,0.00229958845372796
"14427","RASGEF1B",0.450435497992017,-0.453584656256043,0.019,0.03,1,0.346367390859731,"AIDA076",3.56842949001655e-06,1.94430051072576,113,2.92209226124474e-05
"14428","RASGRF1",0.42146472849917,-1.07085563090067,0.009,0.029,1,0.375238764714531,"AIDA188",0.0153340478179793,3.58704761936761,3,0.0264473293972602
"14429","RASGRF2",0.97541226612231,-0.293189390492016,0.036,0.038,1,0.010811787317614,"AIDA010",0.0320160131108717,-1.93019982184833,114,0.0484000451838489
"14430","RASGRF2-AS1",0.0372972137205825,3.46342137476707,0.021,0.003,1,1.42832361084477,"AIDA023",0.00572687366004644,4.37932437028017,5,0.0119705177866271
"14431","RASGRP1",0.278635793093524,0.223961617378184,0.381,0.324,1,0.554963095577027,"AIDA003",1.60437376055168e-11,-1.51298032179167,95,3.62584747439759e-10
"14433","RASGRP3",0.701245609880808,-0.151218924301944,0.028,0.02,1,0.154129844609947,"AIDA042",0.000128054919959411,-3.52540528469218,99,0.000587526588725694
"14434","RASGRP4",0.580661463609418,0.626085000202593,0.045,0.038,1,0.236076995556358,"AIDA017",2.73978464572658e-13,-4.93186944550761,123,7.538664503305e-12
"14435","RASIP1",0.0522646812896208,3.1892312082528,0.013,0,1,1.28179169359074,"AIDA081",0.000116762568088704,-4.17303995947059,10,0.000544957256573083
"14436","RASL10A",0.0241722818441765,-4.24921906025032,0,0.014,1,1.61668235060358,"AIDA084",0.0241722818441765,-4.24921906025032,1,0.0383313164514776
"14437","RASL11A",0.267363291449511,-1.10180359850515,0.025,0.04,1,0.57289822091582,"AIDA019",0.0310921895113,3.38283576164538,116,0.0472181226840503
"14442","RASSF3",0.321686552218366,-0.211975893779774,0.235,0.268,1,0.492567093961038,"AIDA006",4.31262521817068e-06,2.22683766448246,94,3.43757168065397e-05
"14443","RASSF4",0.0275925929845065,0.853998443711612,0.122,0.075,1,1.55920748524215,"AIDA005",7.41016035824468e-19,-1.84784863384383,117,3.17268865799922e-17
"14445","RASSF6",0.863311429258531,-0.226445304199893,0.014,0.016,1,0.0638325094872489,"AIDA128",3.49205496461056e-05,-4.69909921391736,49,0.000203617847248064
"14449","RAVER2",0.291166448631293,0.727194753856033,0.022,0.01,1,0.535858670615121,"AIDA041",0.0098583133160328,-4.24590164933561,58,0.0185870314872866
"14453","RBAK",0.242100573688856,0.466909617232782,0.062,0.043,1,0.616004181439683,"AIDA155",0.00125926394011773,2.30889986239835,114,0.00367413698964578
"14456","RBBP5",0.304781202100336,0.422588693414025,0.14,0.11,1,0.516011822358189,"AIDA102",0.00314805852433501,3.02403353795929,103,0.00752574894006262
"14459","RBBP8",0.0228862667626553,-0.947918035838271,0.051,0.087,1,1.64042504422399,"AIDA177",0.0295179271790475,2.83619606443355,113,0.0452287823953929
"14461","RBCK1",0.771149360167979,0.106445425232858,0.317,0.311,1,0.112861497416559,"AIDA012",0.000389519420320812,1.94502604620284,84,0.00144482631897748
"14464","RBFOX1",0.839596384297963,-0.863532048813052,0.01,0.013,1,0.0759294403645587,"AIDA098",0.00104965969600308,4.52329982407937,52,0.00317571370365522
"14466","RBFOX3",0.00411629229541775,4.25911098402349,0.014,0,1,2.38549379382703,"AIDA104",0.000155678332881129,4.92412122744121,3,0.000687391115788138
"14468","RBKS",0.20236188476633,-0.862699927160707,0.031,0.053,1,0.693871284295074,"AIDA016",0.00600118987598996,-3.37381185339146,115,0.0124356166340401
"14469","RBL1",0.138262165391777,-0.797190514129301,0.053,0.08,1,0.859296645700832,"AIDA029",0.00406724681490424,-1.65199564648296,109,0.0091972182473766
"14471","RBM10",0.0145855843133731,-0.886495340548262,0.103,0.212,1,1.83607616791417,"AIDA144",0.0143194208015442,3.6817613496653,107,0.0250927981141389
"14473","RBM12",0.545541707796282,-0.134410777694034,0.095,0.112,1,0.263172041091489,"AIDA131",0.00894126623376798,2.04724687849683,105,0.0171796831541606
"14476","RBM15",0.475070118919367,0.363622688180355,0.105,0.092,1,0.323242285086046,"AIDA090",8.42777968163567e-05,-3.61002622795117,110,0.000418616970876962
"14477","RBM15-AS1",0.042840991560275,3.24424199588768,0.01,0,1,1.36814048592206,"AIDA095",7.91370036445996e-06,3.46109235047093,56,5.78704192192359e-05
"14481","RBM19",0.0444838308807935,-0.674586520518936,0.054,0.13,1,1.35179781902608,"AIDA173",0.000849794005274465,-3.15241062156661,107,0.00269491670832302
"14482","RBM20",0.504680083133626,0.575255049091004,0.01,0.005,1,0.296983834073209,"AIDA089",6.4854286702226e-05,5.08755865427526,5,0.000336196316933809
"14483","RBM22",0.0332082174651459,-0.515860197079498,0.219,0.29,1,1.47875443562798,"AIDA013",0.000103947004594193,1.6983816142574,97,0.000497785544862211
